country,year,population,gdp,co2,co2_per_capita,co2_per_gdp,coal_co2,oil_co2,gas_co2,cement_co2
Pakistan,2008,189499114.0,746912743424.0,155.149,0.819,0.208,20.137,58.928,65.754,10.33
Pakistan,2009,194376535.0,774880624640.0,155.521,0.8,0.201,18.613,58.309,66.989,11.611
Pakistan,2010,199239047.0,805491507200.0,154.202,0.774,0.191,17.719,62.145,63.123,11.214
Pakistan,2011,203746069.0,845096878080.0,154.801,0.76,0.183,17.316,60.504,65.959,11.022
Pakistan,2012,207667129.0,878485045248.0,154.768,0.745,0.176,14.579,63.618,64.179,11.391
Pakistan,2013,211073979.0,918328573952.0,151.847,0.719,0.165,13.985,61.041,63.719,11.962
Pakistan,2014,214264649.0,961516797952.0,156.705,0.731,0.163,19.02,60.423,64.201,12.198
Pakistan,2015,217290885.0,1010825297920.0,150.59,0.693,0.149,18.206,54.377,64.406,12.704
Pakistan,2016,220138862.0,1061146787840.0,178.032,0.809,0.168,24.233,74.334,64.522,14.128
Pakistan,2017,223273975.0,1117267165184.0,218.361,0.978,0.195,41.29,83.719,77.919,14.752
Pakistan,2018,226928893.0,1165406502912.0,210.348,0.927,0.18,47.12,67.023,80.049,15.581
Pakistan,2019,230800909.0,1172330119168.0,207.622,0.9,0.177,50.529,61.91,79.284,15.437
Pakistan,2020,235001743.0,1202026446848.0,230.754,0.982,0.192,61.814,80.284,70.557,17.645
Panama,2018,4167859.0,86820962304.0,9.503,2.28,0.109,0.579,7.754,0.535,0.636
Panama,2019,4234699.0,89670320128.0,13.128,3.1,0.146,2.382,8.552,1.663,0.531
Panama,2020,4293258.0,73827065856.0,7.25,1.689,0.098,2.561,3.499,0.898,0.292
Peru,1991,22483787.0,108468600832.0,20.758,0.923,0.191,0.967,17.236,1.183,1.027
Peru,1992,22946346.0,110495350784.0,20.986,0.915,0.19,1.048,17.697,1.268,0.973
Peru,1993,23413779.0,92121415680.0,23.885,1.02,0.259,1.579,19.811,1.334,1.161
Peru,1994,23881497.0,103509721088.0,24.177,1.012,0.234,1.246,19.65,1.392,1.471
Peru,1995,24348921.0,111333597184.0,25.143,1.033,0.226,1.393,20.58,0.945,1.751
Peru,1996,24811173.0,114659598336.0,24.717,0.996,0.216,1.315,20.115,1.022,1.771
Peru,1997,25274149.0,122417897472.0,27.747,1.098,0.227,1.264,23.259,0.788,1.974
Peru,1998,25738102.0,122316685312.0,28.062,1.09,0.229,1.466,23.065,1.092,1.987
Peru,1999,26186499.0,124629008384.0,29.562,1.129,0.237,1.411,24.549,1.48,1.734
Peru,2000,26598327.0,128561594368.0,28.678,1.078,0.223,1.971,23.167,1.396,1.778
Peru,2001,26964610.0,130005016576.0,25.416,0.943,0.195,2.059,20.185,1.048,1.806
Peru,2002,27288210.0,137911091200.0,25.439,0.932,0.184,2.796,19.364,1.147,1.827
Peru,2003,27580485.0,144583671808.0,24.676,0.895,0.171,2.766,18.445,1.268,1.845
Peru,2004,27852191.0,152840585216.0,28.334,1.017,0.185,3.25,20.698,1.982,2.132
Peru,2005,28101174.0,163489480704.0,30.321,1.079,0.185,3.419,20.953,3.346,2.376
Peru,2006,28324489.0,176775282688.0,28.197,0.996,0.16,2.869,18.727,3.829,2.612
Peru,2007,28530703.0,192942637056.0,34.306,1.202,0.178,3.605,22.501,5.346,2.73
Peru,2008,28719038.0,211009683456.0,35.299,1.229,0.167,3.389,21.423,7.431,2.939
Peru,2009,28896818.0,212830486528.0,39.511,1.367,0.186,3.056,23.664,9.386,3.33
Peru,2010,29086021.0,230353256448.0,42.505,1.461,0.185,3.301,23.193,12.579,3.338
Peru,2011,29304083.0,244711915520.0,42.173,1.439,0.172,3.129,23.911,11.666,3.3
Peru,2012,29550366.0,259737239552.0,45.509,1.54,0.175,2.898,25.696,12.945,3.731
Peru,2013,29817909.0,274939641856.0,43.024,1.443,0.156,3.371,23.274,11.864,4.257
Peru,2014,30115826.0,281488719872.0,49.388,1.64,0.175,3.048,24.849,16.532,4.59
Peru,2015,30457600.0,290642722816.0,49.228,1.616,0.169,3.089,24.994,16.245,4.476
Peru,2016,30866496.0,302131838976.0,52.733,1.708,0.175,3.213,27.861,17.089,4.34
Peru,2017,31324638.0,309742534656.0,54.859,1.751,0.177,2.81,33.124,14.457,4.291
Peru,2018,31897590.0,322061008896.0,55.848,1.751,0.173,2.506,33.891,14.95,4.32
Peru,2019,32449301.0,329252601856.0,58.365,1.799,0.177,2.572,35.457,15.678,4.546
